Date,Title,URL
1 октября 2015,Газпром: Свеча неопределенности с намеком на продолжение отскока,https://bcs-express.ru/tehanaliz/gazp/01.10.15
30 сентября 2015,ГАЗПРОМ: Проверяем трендовую линию сопротивления,https://bcs-express.ru/novosti-i-analitika/gazprom-proveriaem-trendovuiu-liniiu-soprotivleniia
30 сентября 2015,Газпром: Продолжаем отскок,https://bcs-express.ru/tehanaliz/gazp/30.09.15
30 сентября 2015,Газпром: Продолжаем отскок,https://bcs-express.ru/tehanaliz/gazp/30.09.15
29 сентября 2015,Газпром: Пробили уровень поддержки. Ждем подтверждения,https://bcs-express.ru/tehanaliz/gazp/29.09.15
29 сентября 2015,Газпром: Пробили уровень поддержки. Ждем подтверждения,https://bcs-express.ru/tehanaliz/gazp/29.09.15
25 сентября 2015,ГАЗПРОМ: Пока взгляд остается негативным,https://bcs-express.ru/novosti-i-analitika/gazprom-poka-vzgliad-ostaetsia-negativnym
25 сентября 2015,Газпром: Акция приблизилась к минимумам года,https://bcs-express.ru/tehanaliz/gazp/25.09.15
25 сентября 2015,Газпром: Акция приблизилась к минимумам года,https://bcs-express.ru/tehanaliz/gazp/25.09.15
24 сентября 2015,Газпром: Опустились к минимумам начала года,https://bcs-express.ru/tehanaliz/gazp/24.09.15
24 сентября 2015,Газпром: Опустились к минимумам начала года,https://bcs-express.ru/tehanaliz/gazp/24.09.15
23 сентября 2015,ГАЗПРОМ: Обсуждение НДПИ и внешний фон давят на котировки Газпрома,https://bcs-express.ru/novosti-i-analitika/gazprom-obsuzhdenie-ndpi-i-vneshnii-fon-daviat-na-kotirovki-gazproma
23 сентября 2015,Газпром: Уровень 138 пробит. Ждем проверки,https://bcs-express.ru/tehanaliz/gazp/23.09.15
23 сентября 2015,Газпром: Уровень 138 пробит. Ждем проверки,https://bcs-express.ru/tehanaliz/gazp/23.09.15
22 сентября 2015,Газпром: Уровень 138 остается под прицелом,https://bcs-express.ru/tehanaliz/gazp/22.09.15
22 сентября 2015,Газпром: Уровень 138 остается под прицелом,https://bcs-express.ru/tehanaliz/gazp/22.09.15
21 сентября 2015,Газпром: Проверяем на прочность уровень 138,https://bcs-express.ru/tehanaliz/gazp/21.09.15
21 сентября 2015,Газпром: Проверяем на прочность уровень 138,https://bcs-express.ru/tehanaliz/gazp/21.09.15
18 сентября 2015,ГАЗПРОМ: Итоги заседания ФРС не воодушевили рынок,https://bcs-express.ru/novosti-i-analitika/gazprom-itogi-zasedaniia-frs-ne-voodushevili-rynok
18 сентября 2015,Газпром: Ожидаем позитивного открытия,https://bcs-express.ru/tehanaliz/gazp/18.09.15
18 сентября 2015,Газпром: Ожидаем позитивного открытия,https://bcs-express.ru/tehanaliz/gazp/18.09.15
17 сентября 2015,Газпром: Волатильность замирает,https://bcs-express.ru/tehanaliz/gazp/17.09.15
17 сентября 2015,Газпром: Волатильность замирает,https://bcs-express.ru/tehanaliz/gazp/17.09.15
16 сентября 2015,ГАЗПРОМ: Ждем результатов заседания ФРС,https://bcs-express.ru/novosti-i-analitika/gazprom-zhdem-rezul-tatov-zasedaniia-frs
16 сентября 2015,Газпром: Консолидируемся около скользящей средней,https://bcs-express.ru/tehanaliz/gazp/16.09.15
16 сентября 2015,Газпром: Консолидируемся около скользящей средней,https://bcs-express.ru/tehanaliz/gazp/16.09.15
15 сентября 2015,Газпром: Стоим на месте,https://bcs-express.ru/tehanaliz/gazp/15.09.15
15 сентября 2015,Газпром: Стоим на месте,https://bcs-express.ru/tehanaliz/gazp/15.09.15
14 сентября 2015,Газпром: Продолжаем консолидироваться,https://bcs-express.ru/tehanaliz/gazp/14.09.15
14 сентября 2015,Завтрак инвестора: Россия и ЕС договорились о поставках газа на Украину и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-rossiia-i-es-dogovorilis-o-postavkakh-gaza-na-ukrainu-i-drugie-novosti-etogo-utra
14 сентября 2015,Газпром: Продолжаем консолидироваться,https://bcs-express.ru/tehanaliz/gazp/14.09.15
11 сентября 2015,"Видеокомментарий: Наши фавориты - акции Дикси, Сбербанка, ТМК и Алросы",https://bcs-express.ru/novosti-i-analitika/videokommentarii-nashi-favority-diksi-sberbanka-tmk-i-alrosy
11 сентября 2015,ГАЗПРОМ: Консолидация может продлиться по середины следующей недели,https://bcs-express.ru/novosti-i-analitika/gazprom-konsolidatsiia-mozhet-prodlit-sia-po-serediny-sleduiushchei-nedeli
11 сентября 2015,Газпром: Вероятно продолжение консолидации в широком диапазоне,https://bcs-express.ru/tehanaliz/gazp/11.09.15
11 сентября 2015,Газпром: Вероятно продолжение консолидации в широком диапазоне,https://bcs-express.ru/tehanaliz/gazp/11.09.15
10 сентября 2015,Газпром: Медведи попытаются закрыть гэп,https://bcs-express.ru/tehanaliz/gazp/10.09.15
10 сентября 2015,Газпром: Медведи попытаются закрыть гэп,https://bcs-express.ru/tehanaliz/gazp/10.09.15
9 сентября 2015,Газпром: Попробуем закрепиться выше 262 скользящей средней,https://bcs-express.ru/tehanaliz/gazp/09.09.15
9 сентября 2015,Газпром: Попробуем закрепиться выше 262 скользящей средней,https://bcs-express.ru/tehanaliz/gazp/09.09.15
8 сентября 2015,Газпром: Цели снижения еще не отработаны,https://bcs-express.ru/tehanaliz/gazp/08.09.15
8 сентября 2015,Завтрак инвестора: ВТБ и Почта России создадут Почтовый банк и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-vtb-i-pochta-rossii-sozdadut-pochtovyi-bank-i-drugie-novosti-etogo-utra
8 сентября 2015,Газпром: Цели снижения еще не отработаны,https://bcs-express.ru/tehanaliz/gazp/08.09.15
7 сентября 2015,Газпром: Динамика акции больше тяготеет к нисходящей,https://bcs-express.ru/tehanaliz/gazp/07.09.15
7 сентября 2015,Газпром: Динамика акции больше тяготеет к нисходящей,https://bcs-express.ru/tehanaliz/gazp/07.09.15
4 сентября 2015,"ГАЗПРОМ: Слухи на счет «Северного потока-2» подтвердились, но акция не реагирует",https://bcs-express.ru/novosti-i-analitika/gazprom-slukhi-na-schet-severnogo-potoka-2-podtverdilis-no-aktsiia-ne-reagiruet
4 сентября 2015,Газпром: Дельнейшие перспективы акции пока не ясны,https://bcs-express.ru/tehanaliz/gazp/04.09.15
4 сентября 2015,Завтрак инвестора: Роснефть продает ONGC 15% Ванкорнефти и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-rosneft-prodaet-ongc-15-vankornefti-i-drugie-novosti-etogo-utra
4 сентября 2015,Газпром: Дельнейшие перспективы акции пока не ясны,https://bcs-express.ru/tehanaliz/gazp/04.09.15
3 сентября 2015,Газпром и китайская CNPC подписали меморандум о поставках газа в КНР с Дальнего Востока,https://bcs-express.ru/novosti-i-analitika/gazprom-i-kitaiskaia-cnpc-podpisali-memorandum-o-postavkakh-gaza-v-knr-s-dal-nego-vostoka
3 сентября 2015,Газпром: Быки попытаются перейти в наступление,https://bcs-express.ru/tehanaliz/gazp/03.09.15
3 сентября 2015,Газпром: Быки попытаются перейти в наступление,https://bcs-express.ru/tehanaliz/gazp/03.09.15
2 сентября 2015,ГАЗПРОМ: Пробой 147 рублей оказался ложным,https://bcs-express.ru/novosti-i-analitika/gazprom-proboi-147-rublei-okazalsia-lozhnym
2 сентября 2015,Видеокомментарий: На рынках сохранится высокая волатильность,https://bcs-express.ru/novosti-i-analitika/videokommentarii-na-rynkakh-sokhranitsia-vysokaia-volatil-nost
2 сентября 2015,Газпром: Не смогли удержаться выше 147 рублей,https://bcs-express.ru/tehanaliz/gazp/02.09.15
2 сентября 2015,Газпром: Не смогли удержаться выше 147 рублей,https://bcs-express.ru/tehanaliz/gazp/02.09.15
1 сентября 2015,Газпром: Попробуем закрепиться выше 147 рублей,https://bcs-express.ru/tehanaliz/gazp/01.09.15
1 сентября 2015,Газпром: Попробуем закрепиться выше 147 рублей,https://bcs-express.ru/tehanaliz/gazp/01.09.15
31 августа 2015,"У здания Верховной Рады в Киеве прогремел взрыв, Газпром и китайская CNPC планируют подписать меморандум по поставкам газа и другие важные новости",https://bcs-express.ru/novosti-i-analitika/u-zdaniia-verkhovnoi-rady-v-kieve-progremel-vzryv-gazprom-i-kitaiskaia-cnpc-planiruiut-podpisat-memorandum-po-postavkam-gaza-i-drugie-vazhnye-novosti
31 августа 2015,Видеокомментарий: Потенциал роста акций МосБиржи около 30%,https://bcs-express.ru/novosti-i-analitika/854077-videokommentarii-potentsial-rosta-aktsii-mosbirzhi-okolo-30
31 августа 2015,Газпром: Проверка 262 скользящей средней может повториться,https://bcs-express.ru/tehanaliz/gazp/31.08.15
31 августа 2015,Завтрак инвестора: ТМК может выплатить дивиденды за I полугодие 2015 года и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-tmk-mozhet-vyplatit-dividendy-za-i-polugodie-2015-goda-i-drugie-novosti-etogo-utra
31 августа 2015,Газпром: Проверка 262 скользящей средней может повториться,https://bcs-express.ru/tehanaliz/gazp/31.08.15
28 августа 2015,ГАЗПРОМ: Эйфория на рынке может быть преждевременна. Восстанавливаем «шорт»,https://bcs-express.ru/novosti-i-analitika/gazprom-eiforiia-na-rynke-mozhet-byt-prezhdevremenna-vosstanavlivaem-short
28 августа 2015,Газпром: Эйфория на рынке может скоро закончиться,https://bcs-express.ru/tehanaliz/gazp/28.08.15
28 августа 2015,Газпром: Эйфория на рынке может скоро закончиться,https://bcs-express.ru/tehanaliz/gazp/28.08.15
27 августа 2015,Газпром: Неопределенность,https://bcs-express.ru/tehanaliz/gazp/27.08.15
27 августа 2015,Завтрак инвестора: Газпром и CNPC могут подписать меморандум о поставках газа в Китай с Дальнего Востока и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprom-i-cnpc-mogut-podpisat-memorandum-o-postavkakh-gaza-v-kitai-s-dal-nego-vostoka-i-drugie-novosti-etogo-utra
27 августа 2015,Газпром: Неопределенность,https://bcs-express.ru/tehanaliz/gazp/27.08.15
26 августа 2015,"ЦБ Китая в среду вновь влил деньги в экономику, Газпром и CNPC могут подписать меморандум о поставках газа по новому маршруту и другие важные новости",https://bcs-express.ru/novosti-i-analitika/tsb-kitaia-v-sredu-vnov-vlil-den-gi-v-ekonomiku-gazprom-i-cnpc-mogut-podpisat-memorandum-o-postavkakh-gaza-po-novomu-marshrutu-i-drugie-vazhnye-novosti
26 августа 2015,"ГАЗПРОМ: Смотрим по-прежнему вниз, подтягиваем стоп",https://bcs-express.ru/novosti-i-analitika/gazprom-smotrim-po-prezhnemu-vniz-podtiagivaem-stop
26 августа 2015,Газпром: Продолжим консолидироваться около верхней границы канала,https://bcs-express.ru/tehanaliz/gazp/26.08.15
26 августа 2015,Газпром: Продолжим консолидироваться около верхней границы канала,https://bcs-express.ru/tehanaliz/gazp/26.08.15
25 августа 2015,Газпром: Не исключена коррекция к 138 рублям,https://bcs-express.ru/tehanaliz/gazp/25.08.15
25 августа 2015,Газпром: Не исключена коррекция к 138 рублям,https://bcs-express.ru/tehanaliz/gazp/25.08.15
24 августа 2015,"Завтрак инвестора: Китайский инвестфонд купит 9,9% Ямал СПГ и другие новости этого утра",https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-kitaiskii-investfond-kupit-9-9-iamal-spg-i-drugie-novosti-etogo-utra
21 августа 2015,ГАЗПРОМ: Вернулись в нисходящий канал. Удерживаем короткие позиции,https://bcs-express.ru/novosti-i-analitika/gazprom-vernulis-v-niskhodiashchii-kanal-uderzhivaem-korotkie-pozitsii
19 августа 2015,ГАЗПРОМ: Краткосрочный шорт вполне перспективен,https://bcs-express.ru/novosti-i-analitika/gazprom-kratkosrochnyi-short-vpolne-perspektiven
14 августа 2015,Рост рынка на фоне продолжающегося оттока средств из фондов настораживает,https://bcs-express.ru/novosti-i-analitika/rost-rynka-na-fone-prodolzhaiushchegosia-ottoka-sredstv-iz-fondov-nastorazhivaet
14 августа 2015,"Чистая прибыль Газпрома за I полугодие 2015 года выросла на 82,1%",https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-gazproma-za-i-kvartal-2015-goda-vyrosla-na-82-1
12 августа 2015,ГАЗПРОМ: Продолжение отскока маловероятно без веских на то оснований,https://bcs-express.ru/novosti-i-analitika/gazprom-prodolzhenie-otskoka-maloveroiatno-bez-veskikh-na-to-osnovanii
11 августа 2015,"Видеокомментарий: В случае коррекции рекомендуем Газпром, Лукойл и Яндекс",https://bcs-express.ru/novosti-i-analitika/videokommentarii-v-sluchae-korrektsii-rekomenduem-gazprom-lukoil-i-iandeks
10 августа 2015,Видеокомментарий: Ожидаем умеренного снижения индекса ММВБ,https://bcs-express.ru/novosti-i-analitika/videokommentarii-ozhidaem-umerennogo-snizheniia-indeksa-mmvb
10 августа 2015,Индекс РТС опустился на новые минимумы,https://bcs-express.ru/novosti-i-analitika/indeks-rts-opustilsia-na-novye-minimumy
7 августа 2015,ГАЗПРОМ: Снова открыли спекулятивный лонг,https://bcs-express.ru/novosti-i-analitika/gazprom-snova-otkryli-spekuliativnyi-long
5 августа 2015,ГАЗПРОМ: Запас хода для роста еще есть,https://bcs-express.ru/novosti-i-analitika/gazprom-zapas-khoda-dlia-rosta-eshche-est
4 августа 2015,Завтрак инвестора: Газпром и Shell готовят обмен активами и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprom-i-shell-gotoviat-obmen-aktivami-i-drugie-novosti-etogo-utra
31 июля 2015,"ГАЗПРОМ: Закрыли длинную позицию, открыли короткую.",https://bcs-express.ru/novosti-i-analitika/gazprom-zakryli-dlinnuiu-pozitsiiu-otkryli-korotkuiu
31 июля 2015,Завтрак инвестора: Магнит может выплатить дивиденды за I полугодие 2015 года и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-magnit-mozhet-vyplatit-dividendy-za-i-polugodie-2015-goda-i-drugie-novosti-etogo-utra
30 июля 2015,Видеокомментарий: Ближайшая цель быков – 1650 пунктов по ММВБ,https://bcs-express.ru/novosti-i-analitika/videokommentarii-blizhaishaia-tsel-bykov-1650-punktov-po-mmvb
30 июля 2015,Завтрак инвестора: Совет директоров НорНикеля 3 августа рассмотрит вопрос о промежуточных дивидендах и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-sovet-direktorov-nornikelia-3-avgusta-rassmotrit-vopros-o-promezhutochnykh-dividendakh-i-drugie-novosti-etogo-utra
29 июля 2015,ГАЗПРОМ: Можно попробовать спекулятивно сыграть в отскок от линии поддержки,https://bcs-express.ru/novosti-i-analitika/gazprom-mozhno-poprobovat-spekuliativno-sygrat-v-otskok-ot-linii-podderzhki
29 июля 2015,"Завтрак инвестора: Уралкалий может провести еще один выкуп акций на $1-1,5 млрд и другие новости этого утра",https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-uralkalii-mozhet-provesti-eshche-odin-vykup-aktsii-na-1-1-5-mlrd-i-drugie-novosti-etogo-utra
27 июля 2015,Завтрак инвестора: Газпром подал иск к Туркменгазу и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprom-podal-isk-k-turkmengazu-i-drugie-novosti-etogo-utra
24 июля 2015,ГАЗПРОМ: Китай ставит западный маршрут на паузу,https://bcs-express.ru/novosti-i-analitika/gazprom-kitai-stavit-zapadnyi-marshrut-na-pauzu
24 июля 2015,Завтрак инвестора: Газпром пытается помириться с Еврокомиссией и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprom-pytaetsia-pomirit-sia-s-evrokomissiei-i-drugie-novosti-etogo-utra
22 июля 2015,ГАЗПРОМ: Позиция закрылась по стопу,https://bcs-express.ru/novosti-i-analitika/gazprom-pozitsiia-zakrylas-po-stopu
21 июля 2015,Газпром: Распродажа может продолжиться,https://bcs-express.ru/tehanaliz/gazp/21.07.15
21 июля 2015,Завтрак инвестора: Prosperity Capital купил долю ЕБРР в Энел Россия и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-prosperity-capital-kupil-doliu-ebrr-v-enel-rossiia-i-drugie-novosti-etogo-utra
21 июля 2015,Газпром: Распродажа может продолжиться,https://bcs-express.ru/tehanaliz/gazp/21.07.15
21 июля 2015,Газпром: Распродажа может продолжиться,https://bcs-express.ru/tehanaliz/gazp/21.07.15
20 июля 2015,Газпром: Неприятный сигнал для покупателей на дневном графике,https://bcs-express.ru/tehanaliz/gazp/20.07.15
20 июля 2015,Газпром: Неприятный сигнал для покупателей на дневном графике,https://bcs-express.ru/tehanaliz/gazp/20.07.15
17 июля 2015,ГАЗПРОМ: Продолжаем восстанавливаться. На недельном графике открывается хорошая перспектива роста,https://bcs-express.ru/novosti-i-analitika/gazprom-prodolzhaem-vosstanavlivat-sia-na-nedel-nom-grafike-otkryvaetsia-khoroshaia-perspektiva-rosta
17 июля 2015,Газпром: Продолжаем закрывать дивидендный гэп,https://bcs-express.ru/tehanaliz/gazp/17.07.15
17 июля 2015,Газпром: Продолжаем закрывать дивидендный гэп,https://bcs-express.ru/tehanaliz/gazp/17.07.15
16 июля 2015,Газпром: Ожидаем продолжения восстановления после дивидендной отсечки,https://bcs-express.ru/tehanaliz/gazp/16.07.15
16 июля 2015,Завтрак инвестора: Сбербанк может продать долг Мечела Газпромбанку и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-sberbank-mozhet-prodat-dolg-mechela-gazprombanku-i-drugie-novosti-etogo-utra
16 июля 2015,Газпром: Ожидаем продолжения восстановления после дивидендной отсечки,https://bcs-express.ru/tehanaliz/gazp/16.07.15
15 июля 2015,ГАЗПРОМ: Пытается восстановить позиции после дивидендного гэпа,https://bcs-express.ru/novosti-i-analitika/gazprom-pytaetsia-vosstanovit-pozitsii-posle-dividendnogo-gepa
15 июля 2015,"Газпром: Если удержимся выше длинной скользящей средней, может возобновиться рост к 160 рублям",https://bcs-express.ru/tehanaliz/gazp/15.07.15
15 июля 2015,"Газпром: Если удержимся выше длинной скользящей средней, может возобновиться рост к 160 рублям",https://bcs-express.ru/tehanaliz/gazp/15.07.15
14 июля 2015,Газпром: Завтра акция очистится от дивидендов,https://bcs-express.ru/tehanaliz/gazp/14.07.15
14 июля 2015,"Завтрак инвестора: Группа Онэксим Михаила Прохорова нарастила долю в банке Возрождение до 5,25% голосующих акций и другие новости этого утра",https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gruppa-oneksim-mikhaila-prokhorova-narastila-doliu-v-banke-vozrozhdenie-do-5-25-golosuiushchikh-aktsii-i-drugie-novosti-etogo-utra
14 июля 2015,Газпром: Завтра акция очистится от дивидендов,https://bcs-express.ru/tehanaliz/gazp/14.07.15
14 июля 2015,"Сегодня последний день для получения дивидендов в акциях АФК «Система», Газпрома, Сургутнефтегаз ао, ап и ФСК ЕЭС",https://bcs-express.ru/novosti-i-analitika/segodnia-poslednii-den-dlia-polucheniia-dividendov-v-aktsiiakh-afk-sistema-gazproma-surgutneftegaz-ao-ap-i-fsk-ees
13 июля 2015,Газпром: Оттолкнулись от трендовой линии сопротивления и готовы продолжить падение,https://bcs-express.ru/tehanaliz/gazp/13.07.15
13 июля 2015,Газпром: Оттолкнулись от трендовой линии сопротивления и готовы продолжить падение,https://bcs-express.ru/tehanaliz/gazp/13.07.15
10 июля 2015,"ГАЗПРОМ: Демонстрирует отскок, но котировки уже вне трендового канала",https://bcs-express.ru/novosti-i-analitika/gazprom-demonstriruet-otskok-no-kotirovki-uzhe-vne-trendovogo-kanala
10 июля 2015,"Газпром: Продолжим рост с открытия, но впереди важная область сопротивления",https://bcs-express.ru/tehanaliz/gazp/10.07.15
10 июля 2015,"Газпром: Продолжим рост с открытия, но впереди важная область сопротивления",https://bcs-express.ru/tehanaliz/gazp/10.07.15
9 июля 2015,"Газпром: Отскочили от уровня поддержки 140, но динамика слабовата",https://bcs-express.ru/tehanaliz/gazp/09.07.15
9 июля 2015,"Газпром: Отскочили от уровня поддержки 140, но динамика слабовата",https://bcs-express.ru/tehanaliz/gazp/09.07.15
8 июля 2015,Газпром: Подтвердили выход из трендового канала,https://bcs-express.ru/tehanaliz/gazp/08.07.15
8 июля 2015,"ГАЗПРОМ: Вышли из канала, закрыли позицию",https://bcs-express.ru/novosti-i-analitika/gazprom-vyshli-iz-kanala-zakryli-pozitsiiu
8 июля 2015,Завтрак инвестора: Русснефть получила рассрочку у ВТБ и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-russneft-poluchila-rassrochku-u-vtb-i-drugie-novosti-etogo-utra
8 июля 2015,Газпром: Подтвердили выход из трендового канала,https://bcs-express.ru/tehanaliz/gazp/08.07.15
7 июля 2015,Газпром: Все надежды инвесторов на графике,https://bcs-express.ru/tehanaliz/gazp/07.07.15
7 июля 2015,"Завтрак инвестора: ЕБРР продал 5,2% акций Энел Россия и другие новости этого утра",https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-ebrr-prodal-5-2-aktsii-enel-rossiia-i-drugie-novosti-etogo-utra
7 июля 2015,Газпром: Все надежды инвесторов на графике,https://bcs-express.ru/tehanaliz/gazp/07.07.15
7 июля 2015,Газпром: Все надежды инвесторов на графике,https://bcs-express.ru/tehanaliz/gazp/07.07.15
6 июля 2015,Газпром: Снижение в начале сессии наиболее вероятно,https://bcs-express.ru/tehanaliz/gazp/06.07.15
6 июля 2015,Завтрак инвестора: Холдинг Алишера Усманова и Ивана Таврина может купить 75% CTC Media и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-kholding-alishera-usmanova-i-ivana-tavrina-mozhet-kupit-75-ctc-media-i-drugie-novosti-etogo-utra
6 июля 2015,Газпром: Снижение в начале сессии наиболее вероятно,https://bcs-express.ru/tehanaliz/gazp/06.07.15
3 июля 2015,ГАЗПРОМ: Делаем упор на трендовую линию поддержки,https://bcs-express.ru/novosti-i-analitika/gazprom-delaem-upor-na-trendovuiu-liniiu-podderzhki
3 июля 2015,Газпром: Уровень 147 остается неприступным,https://bcs-express.ru/tehanaliz/gazp/03.07.15
3 июля 2015,Газпром: Уровень 147 остается неприступным,https://bcs-express.ru/tehanaliz/gazp/03.07.15
2 июля 2015,"Газпром: Скорее всего, сегодня покупатели еще раз предпримут попытку форсировать уровень 147",https://bcs-express.ru/tehanaliz/gazp/02.07.15
2 июля 2015,Завтрак инвестора: Мечел погасил просроченные обязательства перед ВТБ и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-mechel-pogasil-prosrochennye-obiazatel-stva-pered-vtb-i-drugie-novosti-etogo-utra
2 июля 2015,"Газпром: Скорее всего, сегодня покупатели еще раз предпримут попытку форсировать уровень 147",https://bcs-express.ru/tehanaliz/gazp/02.07.15
1 июля 2015,"ГАЗПРОМ: Докупили треть позиции на 144,5",https://bcs-express.ru/novosti-i-analitika/gazprom-dokupili-tret-pozitsii-na-144-5
1 июля 2015,Видеокомменатрий: Придерживаемся спекулятивной стратегии,https://bcs-express.ru/novosti-i-analitika/videokommenatrii-priderzhivaemsia-spekuliativnoi-strategii
1 июля 2015,Газпром: Покупатели могут замешкаться около сопротивления 147 рублей,https://bcs-express.ru/tehanaliz/gazp/01.07.15
1 июля 2015,Завтрак инвестора: На бирже начались торги акциями МКБ и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-na-birzhe-nachalis-torgi-aktsiiami-mkb-i-drugie-novosti-etogo-utra
1 июля 2015,Газпром: Покупатели могут замешкаться около сопротивления 147 рублей,https://bcs-express.ru/tehanaliz/gazp/01.07.15
30 июня 2015,Газпром: Есть шанс оттолкнуться от линии поддержки,https://bcs-express.ru/tehanaliz/gazp/30.06.15
30 июня 2015,Газпром: Есть шанс оттолкнуться от линии поддержки,https://bcs-express.ru/tehanaliz/gazp/30.06.15
29 июня 2015,Газпром: В первые минуты торгов лучше воздержаться от активных действий,https://bcs-express.ru/tehanaliz/gazp/29.06.15
29 июня 2015,Завтрак инвестора: Газпромбанк может выкупить долга Мечела перед Сбербанком и другие новости этого утра,https://bcs-express.ru/novosti-i-analitika/zavtrak-investora-gazprombank-mozhet-vykupit-dolga-mechela-pered-sberbankom-i-drugie-novosti-etogo-utra
29 июня 2015,Газпром: В первые минуты торгов лучше воздержаться от активных действий,https://bcs-express.ru/tehanaliz/gazp/29.06.15
26 июня 2015,Газпром: Дневная свеча говорит о силе медведей,https://bcs-express.ru/tehanaliz/gazp/26.06.15
26 июня 2015,ГАЗПРОМ: Близко к стоп сигналу,https://bcs-express.ru/novosti-i-analitika/gazprom-blizko-k-stop-signalu
26 июня 2015,Газпром: Дневная свеча говорит о силе медведей,https://bcs-express.ru/tehanaliz/gazp/26.06.15
25 июня 2015,Газпром: Снова не смогли закрепиться выше 147,https://bcs-express.ru/tehanaliz/gazp/25.06.15
25 июня 2015,Газпром: Снова не смогли закрепиться выше 147,https://bcs-express.ru/tehanaliz/gazp/25.06.15
24 июня 2015,ГАЗПРОМ: Ждем небольшого снижения по итогам сессии,https://bcs-express.ru/novosti-i-analitika/gazprom-zhdem-nebol-shogo-snizheniia-po-itogam-sessii
24 июня 2015,"Газпром: Если сегодня акция продолжит снижение, сценарий роста будет под угрозой",https://bcs-express.ru/tehanaliz/gazp/24.06.15
24 июня 2015,"Газпром: Если сегодня акция продолжит снижение, сценарий роста будет под угрозой",https://bcs-express.ru/tehanaliz/gazp/24.06.15
23 июня 2015,Газпром: Закрепились выше 147,https://bcs-express.ru/tehanaliz/gazp/23.06.15
23 июня 2015,Газпром: Закрепились выше 147,https://bcs-express.ru/tehanaliz/gazp/23.06.15
22 июня 2015,Газпром: Велика вероятность продолжения роста,https://bcs-express.ru/tehanaliz/gazp/22.06.15
22 июня 2015,Газпром: Велика вероятность продолжения роста,https://bcs-express.ru/tehanaliz/gazp/22.06.15
19 июня 2015,Видеокомментарий: Видим позитивные драйверы в Газпроме и Лукойле,https://bcs-express.ru/novosti-i-analitika/videokommentarii-vidim-pozitivnye-draivery-v-gazprome-i-lukoile
19 июня 2015,Газпром: Покупатели не пускают котировки ниже 147,https://bcs-express.ru/tehanaliz/gazp/19.06.15
19 июня 2015,"ГАЗПРОМ: В случае провала к 145 и дальнейшего отскока, будем наращивать длинные позиции",https://bcs-express.ru/novosti-i-analitika/gazprom-v-sluchae-provala-k-145-i-dal-neishego-otskoka-budem-narashchivat-dlinnye-pozitsii
19 июня 2015,Газпром: Покупатели не пускают котировки ниже 147,https://bcs-express.ru/tehanaliz/gazp/19.06.15
19 июня 2015,Газпром: Покупатели не пускают котировки ниже 147,https://bcs-express.ru/tehanaliz/gazp/19.06.15
18 июня 2015,Газпром: Лучше рынка,https://bcs-express.ru/tehanaliz/gazp/18.06.15
18 июня 2015,Газпром: Лучше рынка,https://bcs-express.ru/tehanaliz/gazp/18.06.15
17 июня 2015,Газпром: Еще раз пробуем пробить 147,https://bcs-express.ru/tehanaliz/gazp/17.06.15
17 июня 2015,Газпром: Еще раз пробуем пробить 147,https://bcs-express.ru/tehanaliz/gazp/17.06.15
16 июня 2015,Газпром: Оттолкнулись от длинной скользящей средней,https://bcs-express.ru/tehanaliz/gazp/16.06.15
16 июня 2015,Газпром: Оттолкнулись от длинной скользящей средней,https://bcs-express.ru/tehanaliz/gazp/16.06.15
15 июня 2015,Газпром: Покупатели проявляют активность,https://bcs-express.ru/tehanaliz/gazp/15.06.15
15 июня 2015,Газпром: Покупатели проявляют активность,https://bcs-express.ru/tehanaliz/gazp/15.06.15
11 июня 2015,Газпром: Оттолкнулись от 147,https://bcs-express.ru/tehanaliz/gazp/11.06.15
11 июня 2015,Газпром: Оттолкнулись от 147,https://bcs-express.ru/tehanaliz/gazp/11.06.15
